pollster,sample_size,state,candidate_name,pct,start_date,end_date,pollscore,numeric_grade
Alaska Survey Research,1254,Alaska,Kamala Harris,43,10/8/24,10/9/24,-0.1,1.9
Alaska Survey Research,1254,Alaska,Donald Trump,50,10/8/24,10/9/24,-0.1,1.9
Alaska Survey Research,1254,Alaska,Robert F. Kennedy,7,10/8/24,10/9/24,-0.1,1.9
Alaska Survey Research,1254,Alaska,Kamala Harris,46,10/8/24,10/9/24,-0.1,1.9
Alaska Survey Research,1254,Alaska,Donald Trump,54,10/8/24,10/9/24,-0.1,1.9
University of Massachusetts Lowell/YouGov,800,Pennsylvania,Kamala Harris,46,10/2/24,10/9/24,-1,2.9
University of Massachusetts Lowell/YouGov,800,Pennsylvania,Donald Trump,45,10/2/24,10/9/24,-1,2.9
University of Massachusetts Lowell/YouGov,800,Pennsylvania,Jill Stein,1,10/2/24,10/9/24,-1,2.9
University of Massachusetts Lowell/YouGov,800,Pennsylvania,Chase Oliver,0,10/2/24,10/9/24,-1,2.9
Emerson,1000,Arizona,Kamala Harris,48.2,10/5/24,10/8/24,-1.1,2.9
Emerson,1000,Arizona,Donald Trump,50.5,10/5/24,10/8/24,-1.1,2.9
Emerson,1000,Georgia,Kamala Harris,49.8,10/5/24,10/8/24,-1.1,2.9
Emerson,1000,Georgia,Donald Trump,49.7,10/5/24,10/8/24,-1.1,2.9
Emerson,950,Michigan,Kamala Harris,49.7,10/5/24,10/8/24,-1.1,2.9
Emerson,950,Michigan,Donald Trump,49.6,10/5/24,10/8/24,-1.1,2.9
Emerson,900,Nevada,Kamala Harris,49.2,10/5/24,10/8/24,-1.1,2.9
Emerson,900,Nevada,Donald Trump,48.1,10/5/24,10/8/24,-1.1,2.9
Emerson,1000,North Carolina,Kamala Harris,49,10/5/24,10/8/24,-1.1,2.9
Emerson,1000,North Carolina,Donald Trump,49.9,10/5/24,10/8/24,-1.1,2.9
Emerson,1000,Pennsylvania,Kamala Harris,49,10/5/24,10/8/24,-1.1,2.9
Emerson,1000,Pennsylvania,Donald Trump,49.7,10/5/24,10/8/24,-1.1,2.9
Emerson,1000,Wisconsin,Kamala Harris,49.2,10/5/24,10/8/24,-1.1,2.9
Emerson,1000,Wisconsin,Donald Trump,49.9,10/5/24,10/8/24,-1.1,2.9
Siena/NYT,656,Montana,Kamala Harris,39,10/5/24,10/8/24,-1.5,3
Siena/NYT,656,Montana,Donald Trump,57,10/5/24,10/8/24,-1.5,3
Siena/NYT,656,Montana,Kamala Harris,38,10/5/24,10/8/24,-1.5,3
Siena/NYT,656,Montana,Donald Trump,56,10/5/24,10/8/24,-1.5,3
Siena/NYT,656,Montana,Jill Stein,0,10/5/24,10/8/24,-1.5,3
Siena/NYT,656,Montana,Chase Oliver,0,10/5/24,10/8/24,-1.5,3
Siena/NYT,656,Montana,Kamala Harris,40,10/5/24,10/8/24,-1.5,3
Siena/NYT,656,Montana,Donald Trump,57,10/5/24,10/8/24,-1.5,3
Siena/NYT,656,Montana,Kamala Harris,39,10/5/24,10/8/24,-1.5,3
Siena/NYT,656,Montana,Donald Trump,56,10/5/24,10/8/24,-1.5,3
Siena/NYT,656,Montana,Jill Stein,0,10/5/24,10/8/24,-1.5,3
Siena/NYT,656,Montana,Chase Oliver,0,10/5/24,10/8/24,-1.5,3
Targoz Market Research,1200,Tennessee,Kamala Harris,35,9/27/24,10/8/24,0.1,1.8
Targoz Market Research,1200,Tennessee,Donald Trump,54,9/27/24,10/8/24,0.1,1.8
Targoz Market Research,1200,Tennessee,Robert F. Kennedy,5,9/27/24,10/8/24,0.1,1.8
Targoz Market Research,1200,Tennessee,Chase Oliver,1,9/27/24,10/8/24,0.1,1.8
Targoz Market Research,1200,Tennessee,Jill Stein,1,9/27/24,10/8/24,0.1,1.8
Targoz Market Research,971,Tennessee,Kamala Harris,35,9/27/24,10/8/24,0.1,1.8
Targoz Market Research,971,Tennessee,Donald Trump,56,9/27/24,10/8/24,0.1,1.8
Targoz Market Research,971,Tennessee,Robert F. Kennedy,5,9/27/24,10/8/24,0.1,1.8
Targoz Market Research,971,Tennessee,Chase Oliver,1,9/27/24,10/8/24,0.1,1.8
Targoz Market Research,971,Tennessee,Jill Stein,0,9/27/24,10/8/24,0.1,1.8
Quinnipiac,1007,Michigan,Kamala Harris,47,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1007,Michigan,Donald Trump,50,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1007,Michigan,Jill Stein,0,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1007,Michigan,Chase Oliver,1,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1007,Michigan,Cornel West,1,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1007,Michigan,Randall A. Terry,0,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1007,Michigan,Kamala Harris,47,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1007,Michigan,Donald Trump,51,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1412,Pennsylvania,Kamala Harris,49,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1412,Pennsylvania,Donald Trump,46,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1412,Pennsylvania,Jill Stein,1,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1412,Pennsylvania,Chase Oliver,1,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1412,Pennsylvania,Kamala Harris,49,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1412,Pennsylvania,Donald Trump,47,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1073,Wisconsin,Kamala Harris,46,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1073,Wisconsin,Donald Trump,48,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1073,Wisconsin,Jill Stein,1,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1073,Wisconsin,Chase Oliver,1,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1073,Wisconsin,Cornel West,0,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1073,Wisconsin,Randall A. Terry,0,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1073,Wisconsin,Claudia De La Cruz,0,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1073,Wisconsin,Kamala Harris,47,10/3/24,10/7/24,-0.5,2.8
Quinnipiac,1073,Wisconsin,Donald Trump,49,10/3/24,10/7/24,-0.5,2.8
Marist,1257,Florida,Kamala Harris,47,10/3/24,10/7/24,-0.9,2.9
Marist,1257,Florida,Donald Trump,51,10/3/24,10/7/24,-0.9,2.9
Marist,1410,Florida,Kamala Harris,47,10/3/24,10/7/24,-0.9,2.9
Marist,1410,Florida,Donald Trump,51,10/3/24,10/7/24,-0.9,2.9
Marist,1365,Texas,Kamala Harris,46,10/3/24,10/7/24,-0.9,2.9
Marist,1365,Texas,Donald Trump,52,10/3/24,10/7/24,-0.9,2.9
Marist,1186,Texas,Kamala Harris,46,10/3/24,10/7/24,-0.9,2.9
Marist,1186,Texas,Donald Trump,53,10/3/24,10/7/24,-0.9,2.9
Marist,1511,Ohio,Kamala Harris,46,10/3/24,10/7/24,-0.9,2.9
Marist,1511,Ohio,Donald Trump,52,10/3/24,10/7/24,-0.9,2.9
Marist,1327,Ohio,Kamala Harris,46,10/3/24,10/7/24,-0.9,2.9
Marist,1327,Ohio,Donald Trump,52,10/3/24,10/7/24,-0.9,2.9
The Washington Post,1002,Ohio,Kamala Harris,45,10/3/24,10/7/24,-1.2,3
The Washington Post,1002,Ohio,Donald Trump,51,10/3/24,10/7/24,-1.2,3
The Washington Post,1002,Ohio,Kamala Harris,44,10/3/24,10/7/24,-1.2,3
The Washington Post,1002,Ohio,Donald Trump,51,10/3/24,10/7/24,-1.2,3
Siena/NYT,622,Florida,Kamala Harris,41,9/29/24,10/6/24,-1.5,3
Siena/NYT,622,Florida,Donald Trump,55,9/29/24,10/6/24,-1.5,3
Siena/NYT,622,Florida,Kamala Harris,40,9/29/24,10/6/24,-1.5,3
Siena/NYT,622,Florida,Donald Trump,53,9/29/24,10/6/24,-1.5,3
Siena/NYT,622,Florida,Jill Stein,0,9/29/24,10/6/24,-1.5,3
Siena/NYT,622,Florida,Chase Oliver,0,9/29/24,10/6/24,-1.5,3
Siena/NYT,622,Florida,Kamala Harris,41,9/29/24,10/6/24,-1.5,3
Siena/NYT,622,Florida,Donald Trump,54,9/29/24,10/6/24,-1.5,3
Siena/NYT,622,Florida,Kamala Harris,40,9/29/24,10/6/24,-1.5,3
Siena/NYT,622,Florida,Donald Trump,53,9/29/24,10/6/24,-1.5,3
Siena/NYT,622,Florida,Jill Stein,0,9/29/24,10/6/24,-1.5,3
Siena/NYT,622,Florida,Chase Oliver,1,9/29/24,10/6/24,-1.5,3
Suffolk,500,Massachusetts,Kamala Harris,61.2,10/1/24,10/5/24,-1,2.9
Suffolk,500,Massachusetts,Donald Trump,32.2,10/1/24,10/5/24,-1,2.9
Suffolk,500,Massachusetts,Shiva Ayyadurai,0.8,10/1/24,10/5/24,-1,2.9
Suffolk,500,Massachusetts,Claudia De La Cruz,0.8,10/1/24,10/5/24,-1,2.9
Suffolk,500,Massachusetts,Chase Oliver,0.2,10/1/24,10/5/24,-1,2.9
Suffolk,500,Massachusetts,Jill Stein,1.2,10/1/24,10/5/24,-1,2.9
Siena/NYT,617,Texas,Kamala Harris,44,9/29/24,10/4/24,-1.5,3
Siena/NYT,617,Texas,Donald Trump,50,9/29/24,10/4/24,-1.5,3
Siena/NYT,617,Texas,Kamala Harris,42,9/29/24,10/4/24,-1.5,3
Siena/NYT,617,Texas,Donald Trump,49,9/29/24,10/4/24,-1.5,3
Siena/NYT,617,Texas,Jill Stein,2,9/29/24,10/4/24,-1.5,3
Siena/NYT,617,Texas,Chase Oliver,2,9/29/24,10/4/24,-1.5,3
Siena/NYT,617,Texas,Kamala Harris,44,9/29/24,10/4/24,-1.5,3
Siena/NYT,617,Texas,Donald Trump,50,9/29/24,10/4/24,-1.5,3
Siena/NYT,617,Texas,Kamala Harris,41,9/29/24,10/4/24,-1.5,3
Siena/NYT,617,Texas,Donald Trump,48,9/29/24,10/4/24,-1.5,3
Siena/NYT,617,Texas,Jill Stein,2,9/29/24,10/4/24,-1.5,3
Siena/NYT,617,Texas,Chase Oliver,3,9/29/24,10/4/24,-1.5,3
Christopher Newport U.,800,Virginia,Kamala Harris,52,9/28/24,10/4/24,-0.6,2.8
Christopher Newport U.,800,Virginia,Donald Trump,41,9/28/24,10/4/24,-0.6,2.8
Redfield & Wilton Strategies,555,Arizona,Kamala Harris,47,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,555,Arizona,Donald Trump,48,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,555,Arizona,Chase Oliver,1,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,555,Arizona,Jill Stein,1,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,2946,Florida,Kamala Harris,45,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,2946,Florida,Donald Trump,49,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,2946,Florida,Chase Oliver,1,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,2946,Florida,Jill Stein,1,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,3783,Georgia,Kamala Harris,47,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,3783,Georgia,Donald Trump,47,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,3783,Georgia,Chase Oliver,1,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,3783,Georgia,Jill Stein,1,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,839,Michigan,Kamala Harris,48,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,839,Michigan,Donald Trump,46,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,839,Michigan,Chase Oliver,1,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,839,Michigan,Jill Stein,0,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,551,Minnesota,Kamala Harris,51,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,551,Minnesota,Donald Trump,43,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,551,Minnesota,Chase Oliver,1,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,551,Minnesota,Jill Stein,0,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,514,Nevada,Kamala Harris,48,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,514,Nevada,Donald Trump,47,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,514,Nevada,Chase Oliver,1,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,514,Nevada,Jill Stein,1,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,753,North Carolina,Kamala Harris,45,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,753,North Carolina,Donald Trump,47,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,753,North Carolina,Chase Oliver,0,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,753,North Carolina,Jill Stein,1,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,5686,Pennsylvania,Kamala Harris,48,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,5686,Pennsylvania,Donald Trump,47,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,5686,Pennsylvania,Chase Oliver,1,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,5686,Pennsylvania,Jill Stein,0,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,533,Wisconsin,Kamala Harris,47,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,533,Wisconsin,Donald Trump,46,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,533,Wisconsin,Chase Oliver,1,9/27/24,10/2/24,0.4,1.8
Redfield & Wilton Strategies,533,Wisconsin,Jill Stein,0,9/27/24,10/2/24,0.4,1.8
UC Berkeley,3045,California,Kamala Harris,57,9/25/24,10/1/24,-0.2,2.5
UC Berkeley,3045,California,Donald Trump,35,9/25/24,10/1/24,-0.2,2.5
UC Berkeley,3045,California,Robert F. Kennedy,2,9/25/24,10/1/24,-0.2,2.5
UC Berkeley,3045,California,Cornel West,1,9/25/24,10/1/24,-0.2,2.5
UC Berkeley,3045,California,Jill Stein,1,9/25/24,10/1/24,-0.2,2.5
UC Berkeley,3045,California,Chase Oliver,0,9/25/24,10/1/24,-0.2,2.5
Mitchell,709,Michigan,Kamala Harris,48,9/30/24,9/30/24,-0.2,2.4
Mitchell,709,Michigan,Donald Trump,49,9/30/24,9/30/24,-0.2,2.4
Mitchell,709,Michigan,Kamala Harris,47,9/30/24,9/30/24,-0.2,2.4
Mitchell,709,Michigan,Donald Trump,47,9/30/24,9/30/24,-0.2,2.4
Mitchell,709,Michigan,Robert F. Kennedy,2,9/30/24,9/30/24,-0.2,2.4
Mitchell,709,Michigan,Jill Stein,1,9/30/24,9/30/24,-0.2,2.4
Mitchell,709,Michigan,Chase Oliver,1,9/30/24,9/30/24,-0.2,2.4
Mitchell,709,Michigan,Joseph Kishore,0,9/30/24,9/30/24,-0.2,2.4
Mitchell,709,Michigan,Randall A. Terry,0,9/30/24,9/30/24,-0.2,2.4
Mitchell,709,Michigan,Cornel West,0,9/30/24,9/30/24,-0.2,2.4
Alaska Survey Research,1182,Alaska,Kamala Harris,43,9/27/24,9/29/24,-0.1,1.9
Alaska Survey Research,1182,Alaska,Donald Trump,52,9/27/24,9/29/24,-0.1,1.9
Alaska Survey Research,1182,Alaska,Robert F. Kennedy,6,9/27/24,9/29/24,-0.1,1.9
The Washington Post,1001,North Carolina,Kamala Harris,48,9/25/24,9/29/24,-1.2,3
The Washington Post,1001,North Carolina,Donald Trump,50,9/25/24,9/29/24,-1.2,3
The Washington Post,1001,North Carolina,Kamala Harris,47,9/25/24,9/29/24,-1.2,3
The Washington Post,1001,North Carolina,Donald Trump,50,9/25/24,9/29/24,-1.2,3
Quinnipiac,953,North Carolina,Kamala Harris,47,9/25/24,9/29/24,-0.5,2.8
Quinnipiac,953,North Carolina,Donald Trump,49,9/25/24,9/29/24,-0.5,2.8
Quinnipiac,953,North Carolina,Jill Stein,1,9/25/24,9/29/24,-0.5,2.8
Quinnipiac,953,North Carolina,Chase Oliver,0,9/25/24,9/29/24,-0.5,2.8
Quinnipiac,953,North Carolina,Cornel West,1,9/25/24,9/29/24,-0.5,2.8
Quinnipiac,953,North Carolina,Randall A. Terry,0,9/25/24,9/29/24,-0.5,2.8
Quinnipiac,953,North Carolina,Kamala Harris,48,9/25/24,9/29/24,-0.5,2.8
Quinnipiac,953,North Carolina,Donald Trump,49,9/25/24,9/29/24,-0.5,2.8
Quinnipiac,942,Georgia,Kamala Harris,44,9/25/24,9/29/24,-0.5,2.8
Quinnipiac,942,Georgia,Donald Trump,50,9/25/24,9/29/24,-0.5,2.8
Quinnipiac,942,Georgia,Jill Stein,0,9/25/24,9/29/24,-0.5,2.8
Quinnipiac,942,Georgia,Chase Oliver,1,9/25/24,9/29/24,-0.5,2.8
Quinnipiac,942,Georgia,Cornel West,1,9/25/24,9/29/24,-0.5,2.8
Quinnipiac,942,Georgia,Claudia De La Cruz,1,9/25/24,9/29/24,-0.5,2.8
Quinnipiac,942,Georgia,Kamala Harris,45,9/25/24,9/29/24,-0.5,2.8
Quinnipiac,942,Georgia,Donald Trump,50,9/25/24,9/29/24,-0.5,2.8
Winthrop U.,1068,South Carolina,Kamala Harris,42,9/21/24,9/29/24,-0.3,2.5
Winthrop U.,1068,South Carolina,Donald Trump,51.6,9/21/24,9/29/24,-0.3,2.5
High Point University,814,North Carolina,Kamala Harris,48,9/20/24,9/29/24,-0.4,2.5
High Point University,814,North Carolina,Donald Trump,46,9/20/24,9/29/24,-0.4,2.5
High Point University,589,North Carolina,Kamala Harris,48,9/20/24,9/29/24,-0.4,2.5
High Point University,589,North Carolina,Donald Trump,48,9/20/24,9/29/24,-0.4,2.5
Emerson,920,Arizona,Kamala Harris,47.6,9/27/24,9/28/24,-1.1,2.9
Emerson,920,Arizona,Donald Trump,51.7,9/27/24,9/28/24,-1.1,2.9
Emerson,850,North Carolina,Kamala Harris,49.1,9/27/24,9/28/24,-1.1,2.9
Emerson,850,North Carolina,Donald Trump,49.9,9/27/24,9/28/24,-1.1,2.9
Emerson,1000,Pennsylvania,Kamala Harris,49.3,9/27/24,9/28/24,-1.1,2.9
Emerson,1000,Pennsylvania,Donald Trump,48.8,9/27/24,9/28/24,-1.1,2.9
Siena/NYT,680,Nebraska CD-2,Kamala Harris,51,9/24/24,9/26/24,-1.5,3
Siena/NYT,680,Nebraska CD-2,Donald Trump,42,9/24/24,9/26/24,-1.5,3
Siena/NYT,680,Nebraska CD-2,Kamala Harris,49,9/24/24,9/26/24,-1.5,3
Siena/NYT,680,Nebraska CD-2,Donald Trump,41,9/24/24,9/26/24,-1.5,3
Siena/NYT,680,Nebraska CD-2,Jill Stein,2,9/24/24,9/26/24,-1.5,3
Siena/NYT,680,Nebraska CD-2,Chase Oliver,2,9/24/24,9/26/24,-1.5,3
Siena/NYT,680,Nebraska CD-2,Kamala Harris,52,9/24/24,9/26/24,-1.5,3
Siena/NYT,680,Nebraska CD-2,Donald Trump,43,9/24/24,9/26/24,-1.5,3
Siena/NYT,680,Nebraska CD-2,Kamala Harris,51,9/24/24,9/26/24,-1.5,3
Siena/NYT,680,Nebraska CD-2,Donald Trump,42,9/24/24,9/26/24,-1.5,3
Siena/NYT,680,Nebraska CD-2,Jill Stein,2,9/24/24,9/26/24,-1.5,3
Siena/NYT,680,Nebraska CD-2,Chase Oliver,1,9/24/24,9/26/24,-1.5,3
SurveyUSA,646,Minnesota,Kamala Harris,50,9/23/24,9/26/24,-1.3,2.8
SurveyUSA,646,Minnesota,Donald Trump,44,9/23/24,9/26/24,-1.3,2.8
East Carolina University,1005,North Carolina,Kamala Harris,47.1,9/23/24,9/26/24,-0.5,2.6
East Carolina University,1005,North Carolina,Donald Trump,49.4,9/23/24,9/26/24,-0.5,2.6
East Carolina University,1005,North Carolina,Chase Oliver,0.7,9/23/24,9/26/24,-0.5,2.6
East Carolina University,1005,North Carolina,Jill Stein,0.2,9/23/24,9/26/24,-0.5,2.6
East Carolina University,1005,North Carolina,Cornel West,0.1,9/23/24,9/26/24,-0.5,2.6
Siena/NYT,688,Michigan,Kamala Harris,45,9/21/24,9/26/24,-1.5,3
Siena/NYT,688,Michigan,Donald Trump,47,9/21/24,9/26/24,-1.5,3
Siena/NYT,688,Michigan,Kamala Harris,43,9/21/24,9/26/24,-1.5,3
Siena/NYT,688,Michigan,Donald Trump,46,9/21/24,9/26/24,-1.5,3
Siena/NYT,688,Michigan,Jill Stein,2,9/21/24,9/26/24,-1.5,3
Siena/NYT,688,Michigan,Chase Oliver,2,9/21/24,9/26/24,-1.5,3
Siena/NYT,688,Michigan,Kamala Harris,48,9/21/24,9/26/24,-1.5,3
Siena/NYT,688,Michigan,Donald Trump,47,9/21/24,9/26/24,-1.5,3
Siena/NYT,688,Michigan,Kamala Harris,46,9/21/24,9/26/24,-1.5,3
Siena/NYT,688,Michigan,Donald Trump,46,9/21/24,9/26/24,-1.5,3
Siena/NYT,688,Michigan,Jill Stein,2,9/21/24,9/26/24,-1.5,3
Siena/NYT,688,Michigan,Chase Oliver,1,9/21/24,9/26/24,-1.5,3
Siena/NYT,687,Ohio,Kamala Harris,45,9/21/24,9/26/24,-1.5,3
Siena/NYT,687,Ohio,Donald Trump,49,9/21/24,9/26/24,-1.5,3
Siena/NYT,687,Ohio,Kamala Harris,44,9/21/24,9/26/24,-1.5,3
Siena/NYT,687,Ohio,Donald Trump,47,9/21/24,9/26/24,-1.5,3
Siena/NYT,687,Ohio,Jill Stein,2,9/21/24,9/26/24,-1.5,3
Siena/NYT,687,Ohio,Chase Oliver,2,9/21/24,9/26/24,-1.5,3
Siena/NYT,687,Ohio,Kamala Harris,44,9/21/24,9/26/24,-1.5,3
Siena/NYT,687,Ohio,Donald Trump,50,9/21/24,9/26/24,-1.5,3
Siena/NYT,687,Ohio,Kamala Harris,43,9/21/24,9/26/24,-1.5,3
Siena/NYT,687,Ohio,Donald Trump,49,9/21/24,9/26/24,-1.5,3
Siena/NYT,687,Ohio,Jill Stein,2,9/21/24,9/26/24,-1.5,3
Siena/NYT,687,Ohio,Chase Oliver,2,9/21/24,9/26/24,-1.5,3
Siena/NYT,680,Wisconsin,Kamala Harris,49,9/21/24,9/26/24,-1.5,3
Siena/NYT,680,Wisconsin,Donald Trump,47,9/21/24,9/26/24,-1.5,3
Siena/NYT,680,Wisconsin,Kamala Harris,48,9/21/24,9/26/24,-1.5,3
Siena/NYT,680,Wisconsin,Donald Trump,45,9/21/24,9/26/24,-1.5,3
Siena/NYT,680,Wisconsin,Jill Stein,1,9/21/24,9/26/24,-1.5,3
Siena/NYT,680,Wisconsin,Chase Oliver,2,9/21/24,9/26/24,-1.5,3
Siena/NYT,680,Wisconsin,Kamala Harris,49,9/21/24,9/26/24,-1.5,3
Siena/NYT,680,Wisconsin,Donald Trump,47,9/21/24,9/26/24,-1.5,3
Siena/NYT,680,Wisconsin,Kamala Harris,48,9/21/24,9/26/24,-1.5,3
Siena/NYT,680,Wisconsin,Donald Trump,46,9/21/24,9/26/24,-1.5,3
Siena/NYT,680,Wisconsin,Jill Stein,1,9/21/24,9/26/24,-1.5,3
Siena/NYT,680,Wisconsin,Chase Oliver,2,9/21/24,9/26/24,-1.5,3
Marquette Law School,882,Wisconsin,Kamala Harris,52,9/18/24,9/26/24,-1.1,3
Marquette Law School,882,Wisconsin,Donald Trump,48,9/18/24,9/26/24,-1.1,3
Marquette Law School,798,Wisconsin,Kamala Harris,52,9/18/24,9/26/24,-1.1,3
Marquette Law School,798,Wisconsin,Donald Trump,48,9/18/24,9/26/24,-1.1,3
Marquette Law School,882,Wisconsin,Kamala Harris,48,9/18/24,9/26/24,-1.1,3
Marquette Law School,882,Wisconsin,Donald Trump,44,9/18/24,9/26/24,-1.1,3
Marquette Law School,882,Wisconsin,Robert F. Kennedy,3,9/18/24,9/26/24,-1.1,3
Marquette Law School,882,Wisconsin,Chase Oliver,1,9/18/24,9/26/24,-1.1,3
Marquette Law School,882,Wisconsin,Jill Stein,1,9/18/24,9/26/24,-1.1,3
Marquette Law School,882,Wisconsin,Randall A. Terry,1,9/18/24,9/26/24,-1.1,3
Marquette Law School,882,Wisconsin,Cornel West,0,9/18/24,9/26/24,-1.1,3
Marquette Law School,882,Wisconsin,Claudia De La Cruz,0,9/18/24,9/26/24,-1.1,3
Marquette Law School,798,Wisconsin,Kamala Harris,49,9/18/24,9/26/24,-1.1,3
Marquette Law School,798,Wisconsin,Donald Trump,44,9/18/24,9/26/24,-1.1,3
Marquette Law School,798,Wisconsin,Robert F. Kennedy,3,9/18/24,9/26/24,-1.1,3
Marquette Law School,798,Wisconsin,Chase Oliver,1,9/18/24,9/26/24,-1.1,3
Marquette Law School,798,Wisconsin,Jill Stein,1,9/18/24,9/26/24,-1.1,3
Marquette Law School,798,Wisconsin,Randall A. Terry,1,9/18/24,9/26/24,-1.1,3
Marquette Law School,798,Wisconsin,Cornel West,0,9/18/24,9/26/24,-1.1,3
Marquette Law School,798,Wisconsin,Claudia De La Cruz,0,9/18/24,9/26/24,-1.1,3
Emerson,1000,New York,Kamala Harris,55.5,9/23/24,9/25/24,-1.1,2.9
Emerson,1000,New York,Donald Trump,41.6,9/23/24,9/25/24,-1.1,2.9
CNN/SSRS,931,North Carolina,Kamala Harris,48,9/20/24,9/25/24,-0.6,2.8
CNN/SSRS,931,North Carolina,Donald Trump,48,9/20/24,9/25/24,-0.6,2.8
CNN/SSRS,931,North Carolina,Cornel West,1,9/20/24,9/25/24,-0.6,2.8
CNN/SSRS,931,North Carolina,Jill Stein,0,9/20/24,9/25/24,-0.6,2.8
CNN/SSRS,931,North Carolina,Chase Oliver,1,9/20/24,9/25/24,-0.6,2.8
CNN/SSRS,749,Nebraska CD-2,Kamala Harris,53,9/20/24,9/25/24,-0.6,2.8
CNN/SSRS,749,Nebraska CD-2,Donald Trump,42,9/20/24,9/25/24,-0.6,2.8
CNN/SSRS,749,Nebraska CD-2,Cornel West,1,9/20/24,9/25/24,-0.6,2.8
CNN/SSRS,749,Nebraska CD-2,Jill Stein,1,9/20/24,9/25/24,-0.6,2.8
CNN/SSRS,749,Nebraska CD-2,Chase Oliver,1,9/20/24,9/25/24,-0.6,2.8
Virginia Commonwealth U.,832,Virginia,Kamala Harris,43,9/16/24,9/25/24,-0.1,2.1
Virginia Commonwealth U.,832,Virginia,Donald Trump,37,9/16/24,9/25/24,-0.1,2.1
Virginia Commonwealth U.,832,Virginia,Cornel West,3,9/16/24,9/25/24,-0.1,2.1
Virginia Commonwealth U.,832,Virginia,Jill Stein,1,9/16/24,9/25/24,-0.1,2.1
Virginia Commonwealth U.,762,Virginia,Kamala Harris,47.4,9/16/24,9/25/24,-0.1,2.1
Virginia Commonwealth U.,762,Virginia,Donald Trump,36.6,9/16/24,9/25/24,-0.1,2.1
Virginia Commonwealth U.,762,Virginia,Cornel West,1.8,9/16/24,9/25/24,-0.1,2.1
Virginia Commonwealth U.,762,Virginia,Jill Stein,0.8,9/16/24,9/25/24,-0.1,2.1
Emerson,950,Texas,Kamala Harris,46.7,9/22/24,9/24/24,-1.1,2.9
Emerson,950,Texas,Donald Trump,52.3,9/22/24,9/24/24,-1.1,2.9
